ADM3_NAME,CODE_NEW,ADM1_NAME_max,ADM2_NAME_max,composite_score,dependency_rate,unemployment_rate,dependency_rate_join_key,unemployment_rate_join_key,CODE_max,CODE_min,MOHAFAZA_1_max,coping10_pred,coping11_pred,coping12_pred,coping14_pred,coping1_pred,coping2_pred,coping3_pred,coping4_pred,coping5_pred,coping6_pred,coping7_pred,coping8_pred,coping97_pred,coping98_pred,coping99_pred,coping9_pred
Bqaa Sefrine,704015,North,Zgharta,0.073454188,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Btermaz,704017,North,Minie-Danniye,0.056359615,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Btermaz,704017,North,Minie-Danniye,0.056359615,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Btermaz,704017,North,Minie-Danniye,0.056359615,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Debaael,704018,North,Minie-Danniye,0.03945667,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Debaael,704018,North,Minie-Danniye,0.03945667,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Deir Aammar,704019,North,Zgharta,0.247834903,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deir Aammar,704019,North,Zgharta,0.247834903,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deir Nbouh,704020,North,Zgharta,0.030034789,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deir Nbouh,704020,North,Zgharta,0.030034789,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deir Nbouh,704020,North,Minie-Danniye,0.030034789,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deir Nbouh,704020,North,Zgharta,0.030034789,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deir Nbouh,704020,North,Minie-Danniye,0.030034789,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Izal,704026,North,Minie-Danniye,0.05435381,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Izal,704026,North,Minie-Danniye,0.05435381,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Jayroun,704028,North,Minie-Danniye,0.039866704,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Karm El-Mohr,704030,North,Minie-Danniye,0.05413269,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Karm El-Mohr,704030,North,Minie-Danniye,0.05413269,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kfar Habou,704033,North,Zgharta,0.05663092,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Merkebta,704037,North,Zgharta,0.043818909,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Minie,704039,North,Zgharta,0.064779979,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Minie,704039,North,Zgharta,0.064779979,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mrah Es-Sfire,704040,North,Minie-Danniye,0.068383187,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mrebbine,704042,North,Minie-Danniye,0.053488881,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mrebbine,704042,North,Minie-Danniye,0.053488881,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Nabi Youcheaa,704043,North,Zgharta,0.083065499,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Qarne,704045,North,Minie-Danniye,0.039228694,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
QattinT-MiniyT,704047,North,Minie-Danniye,0.079684042,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Raouda-Aadoua,704050,North,Zgharta,0.057321194,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Raouda-Aadoua,704050,North,Minie-Danniye,0.057321194,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SfirT,704052,North,Minie-Danniye,0.055073316,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SfirT,704052,North,Minie-Danniye,0.055073316,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SfirT,704052,North,Minie-Danniye,0.055073316,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sir Ed-DanniyT,704053,North,Minie-Danniye,0.070245371,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Tarane,704054,North,Minie-Danniye,0.05473203,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tarane,704054,North,Minie-Danniye,0.05473203,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tarane,704054,North,Minie-Danniye,0.05473203,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Terbol-MiniyT,704055,North,Zgharta,0.043819179,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Terbol-MiniyT,704055,North,Zgharta,0.043819179,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Zouq Bhannine,704057,North,Minie-Danniye,0.089072801,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Zouq Bhannine,704057,North,Zgharta,0.089072801,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Zouq Bhannine,704057,North,Minie-Danniye,0.089072801,55.3,17.8,ADM1_NAME_max,ADM2_NAME_max,7,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Mina Jardin,705001,North,Tripoli,0.10732711,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mina Jardin,705001,North,Tripoli,0.10732711,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mina Jardin,705001,North,Tripoli,0.10732711,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mina N:3,705004,North,Tripoli,0.126117676,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qalamoun,705005,North,Tripoli,0.059036483,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qalamoun,705005,North,Tripoli,0.059036483,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trablous El Hadid,705006,North,Tripoli,0.211838197,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trablous Et-Tell,705013,North,Tripoli,0.120487724,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Trablous Ez-Zahrieh,705014,North,Tripoli,0.113155833,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trablous Ez-Zeitoun,705015,North,Tripoli,0.12032314,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Trablous Ez-Zeitoun,705015,North,Tripoli,0.12032314,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Trablous Ez-Zeitoun,705015,North,Zgharta,0.12032314,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Trablous et Tabbaneh,705016,North,Tripoli,0.195852546,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trablous et Tabbaneh,705016,North,Tripoli,0.195852546,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trablous jardins,705017,North,Tripoli,0.162615307,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trablous jardins,705017,North,Tripoli,0.162615307,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Trablous jardins,705017,North,Tripoli,0.162615307,55.3,11.6,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aachach,706001,North,Zgharta,0.084005345,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Aachach,706001,North,Zgharta,0.084005345,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Aalma,706002,North,Zgharta,0.061776844,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Aarbet Qozhaiya,706003,North,Zgharta,0.055041112,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aarbet Qozhaiya,706003,North,Zgharta,0.055041112,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aarbet Qozhaiya,706003,North,Zgharta,0.055041112,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aarbet Qozhaiya,706003,North,Zgharta,0.055041112,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Aardat,706004,North,Zgharta,0.072427554,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Aardat,706004,North,Zgharta,0.072427554,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Ayto,706009,North,Zgharta,0.042089807,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Ayto,706009,North,Zgharta,0.042089807,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Bchannine,706010,North,Zgharta,0.054982741,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bnechaai,706013,North,Zgharta,0.055063994,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bnechaai,706013,North,Zgharta,0.055063994,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bnechaai,706013,North,Zgharta,0.055063994,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Boussit,706014,North,Zgharta,0.086812738,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Daraiya Zgharta,706017,North,Zgharta,0.054507361,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Deir Jdeide,706018,North,Zgharta,0.069352299,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Ehden,706019,North,Zgharta,0.070004923,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ehden,706019,North,Zgharta,0.070004923,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ehden,706019,North,Zgharta,0.070004923,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hailan,706020,North,Zgharta,0.074920879,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Iaal,706024,North,Zgharta,0.048218852,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Iaal,706024,North,Zgharta,0.048218852,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Karm SaddT,706026,North,Zgharta,0.054552353,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kfarchakhna,706027,North,Zgharta,0.056750335,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kfardlaqous,706028,North,Zgharta,0.047116548,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kfardlaqous,706028,North,Zgharta,0.047116548,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kfarhata Zgharta,706030,North,Zgharta,0.044963183,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kfarhata Zgharta,706030,North,Zgharta,0.044963183,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kfarhata Zgharta,706030,North,Zgharta,0.044963183,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kfarhoura,706031,North,Zgharta,0.050612291,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kfarhoura,706031,North,Zgharta,0.050612291,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kfarhoura,706031,North,Zgharta,0.050612291,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Kfaryachit,706033,North,Zgharta,0.055499367,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Kfarzaina,706034,North,Zgharta,0.055671252,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
KhaldiyT,706035,North,Zgharta,0.043399506,55.3,14.1,ADM1_NAME_max,ADM2_NAME_max,7,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
